analysis_id,dimension,human_manuscript_content,human_manuscript_location,human_code_content,human_code_location,human_match_judgement,codebot_brief_description,codebot_manuscript_content,codebot_manuscript_location,codebot_code_content,codebot_code_location,codebot_match_judgement,codebot_human_agreement
15,transformation,"First, we calculated six indexes  of careless responses for each row: long string, standard  deviation, the correlation between two half scales,  Mahalanobis distance by the R package careless (Yentes  & Wilhelm, 2021), and two person-fit indices by the  R package PerFit (Tendeiro et al., 2016). [...] Finally, we used the GibML method to classify respondents into normal and anomalous groups in their content scales and used a t test to examine the difference in the careless-response score obtained with all quantitative methods (standard deviation, long string, personal reliability, Mahalanobis distance, and two indices of person-fit). [...]First, we calculated six indexes  of careless responses for each row: long string, standard  deviation, the correlation between two half scales,  Mahalanobis distance by the R package careless (Yentes  & Wilhelm, 2021), and two person-fit indices by the  R package PerFit (Tendeiro et al., 2016). [...] Finally, we used the GibML method to classify respondents into normal and anomalous groups in their content scales and used a t test to examine the difference in the careless-response score obtained with all quantitative methods (standard deviation, long string, personal reliability, Mahalanobis distance, and two indices of person-fit). [...We ran t tests that examined  the differences in the careless-responding indicators  between the 15% classified as gibberish from the content  scales compared with the 85% classified correctly. The results support Hypothesis 3: The average standard deviation of the content responses classified as gibberish, M = 0.68, is smaller than the standard deviation of the content responses classified correctly, M = 0.89, difference = −0.21, 95% CI = [−0.30, −0.12], t(111.6) = −4.66, p < .001, Cohen’s d = −0.56[…] All other methods—Mahalanobis distance, personal  reliability of each respondent, and person fit in both indices—presented results contrary to their assumptions and thus were not examined.",,"tune.out <- tune.svm(as.factor(condition) ~ ., data = data_study_2[, c(1:7, 8)], kernel = 'radial', probability = TRUE)
prob.GibML <- predict(tune.out$best.model, data_study_2[, 1:7], probability = TRUE)
data_study_2$GibML <- attr(prob.GibML, ""probabilities"")[,2]",code_new_Study2.R:473-475,1,"To test concurrent validity of GibML in Study 2, an independent-samples Welch t-test compared the standard deviation of content-scale responses between respondents whose content responses were classified as gibberish-like versus those classified as normal. The analysis assessed whether the 15% of content responses labeled gibberish-like had lower within-person variability (M = 0.68) than the correctly classified group (M = 0.89). The difference was statistically significant and moderate in size, t(111.6) = -4.66, p < .001, Cohen’s d = -0.56.","To examine Hypothesis 4, we preprocessed the data set to conform to the shape of the 7-point gibberish-scale data from Study 1 and selected the first seven items from the questionnaire. Because the scale ranges in the current study differ from those in Study 1, we applied a trans-
formation to all responses.4 To minimize the influence of response styles, such as extreme- or central-tendency bias, we collapsed the original 7-point scale into a 5-point scale that preserved both central and extreme positions. Responses of 7 were recoded as 5, and midpoint responses of 4 were recoded as 3. Responses of 2 and 3 (moderate disagreement) were recoded as 2, and responses of 5 and 6 (moderate agreement) were recoded as 4. As a result, the new scale ranged from 1 to 5 such that extreme and midpoint responses were preserved and moderate responses were clustered.",,"data_study_2$sd <- careless::irv(data_study_2[,1:7])

...

# T-tests between respondents on content scales classified as careless and classified as content responders

tune.out <- tune.svm(as.factor(condition) ~ ., data = data_study_2[, c(1:7, 8)], kernel = 'radial', probability = TRUE)
prob.GibML <- predict(tune.out$best.model, data_study_2[, 1:7], probability = TRUE)
data_study_2$GibML <- attr(prob.GibML, ""probabilities"")[,2]

# T-tests between respondents on content scales classified as careless and classified as content responders

t.test(data = data_study_2[data_study_2$condition == ""content"",], sd ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], sd ~ GibML > 0.52)

...

# Weak H4: Adding the gibberish scale from Study 1

# import data
gibberish_study1 <- import(""gibberish.csv"")

for (i in 1:7) {
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 3, 2, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 4, 3, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 5 | gibberish_study1[,i] == 6, 4, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 7, 5, gibberish_study1[,i])
}
gibberish_study1 <- na.omit(gibberish_study1[,1:7])",,,
15,variable specification,"We ran t tests that examined  the differences in the careless-responding indicators  between the 15% classified as gibberish from the content  scales compared with the 85% classified correctly. The results support Hypothesis 3: The average standard deviation of the content responses classified as gibberish, M = 0.68, is smaller than the standard deviation of the content responses classified correctly, M = 0.89, difference = −0.21, 95% CI = [−0.30, −0.12], t(111.6) = −4.66, p < .001, Cohen’s d = −0.56[…] All other methods—Mahalanobis distance, personal  reliability of each respondent, and person fit in both indices—presented results contrary to their assumptions and thus were not examined.",0,"data_study_2 <- import(""Data_Study_2.sav"") […] a <- data_study_2[,c(1:7,15)]
b <- data_study_2[,c(8:15)]
a$condition <- ""gibberish""; b$condition <- ""content""
colnames(b) <- colnames(a)
data_study_2 <- rbind(b,a) [...] t.test(data = data_study_2[data_study_2$condition == ""content"",], sd ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], sd ~ GibML > 0.52)",code_new_Study2.R:20;34-38;738-739,1,"To test concurrent validity of GibML in Study 2, an independent-samples Welch t-test compared the standard deviation of content-scale responses between respondents whose content responses were classified as gibberish-like versus those classified as normal. The analysis assessed whether the 15% of content responses labeled gibberish-like had lower within-person variability (M = 0.68) than the correctly classified group (M = 0.89). The difference was statistically significant and moderate in size, t(111.6) = -4.66, p < .001, Cohen’s d = -0.56.","Running the GibML on the full data set as training and test-set data simultaneously reduced Type I and Type II errors to 13% and 15%, respectively. We examined whether Type II errors (content scales misclassified as gibberish) indicated careless responding. Specifically, we tested concurrent validity. We ran t  tests that examined the differences in the careless-responding indicators between the 15% classified as gibberish from the content scales compared with the 85% classified correctly. The results support Hypothesis 3: The average standard deviation of the content responses classified as gibberish, M = 0.68, is smaller than the standard deviation of the content responses classified correctly, M  = 0.89, difference = −0.21, 95% CI =  [−0.30, −0.12], t(111.6) = −4.66, p < .001, Cohen’s d = −0.56.",,"# T-tests between respondents on content scales classified as careless and classified as content responders
t.test(data = data_study_2[data_study_2$condition == ""content"",], sd ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], sd ~ GibML > 0.52)
t.test(data = data_study_2[data_study_2$condition == ""content"",], longstring ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], longstring ~ GibML > 0.52)
t.test(data = data_study_2[data_study_2$condition == ""content"",], mahalanobis_d ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], mahalanobis_d ~ GibML > 0.52)
t.test(data = data_study_2[data_study_2$condition == ""content"",], personal_relialibity ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], personal_relialibity ~ GibML > 0.52)
t.test(data = data_study_2[data_study_2$condition == ""content"",], personal_relialibity ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], personal_relialibity ~ GibML > 0.52)
data_study_2$gpoly <- unlist(data_study_2$gpoly); data_study_2$lzpoly <- unlist(data_study_2$lzpoly)
t.test(data = data_study_2[data_study_2$condition == ""content"",], gpoly ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], gpoly ~ GibML > 0.52)
t.test(data = data_study_2[data_study_2$condition == ""content"",], lzpoly ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], lzpoly ~ GibML > 0.52)",,1,1
15,transformation,"First, we calculated six indexes  of careless responses for each row: long string, standard  deviation, the correlation between two half scales,  Mahalanobis distance by the R package careless (Yentes  & Wilhelm, 2021), and two person-fit indices by the  R package PerFit (Tendeiro et al., 2016).",0,"data_study_2$sd <- careless::irv(data_study_2[,1:7])",code_new_Study2.R:45,1,"To test concurrent validity of GibML in Study 2, an independent-samples Welch t-test compared the standard deviation of content-scale responses between respondents whose content responses were classified as gibberish-like versus those classified as normal. The analysis assessed whether the 15% of content responses labeled gibberish-like had lower within-person variability (M = 0.68) than the correctly classified group (M = 0.89). The difference was statistically significant and moderate in size, t(111.6) = -4.66, p < .001, Cohen’s d = -0.56.","To examine Hypothesis 4, we preprocessed the data set to conform to the shape of the 7-point gibberish-scale data from Study 1 and selected the first seven items from the questionnaire. Because the scale ranges in the current study differ from those in Study 1, we applied a trans-
formation to all responses.4 To minimize the influence of response styles, such as extreme- or central-tendency bias, we collapsed the original 7-point scale into a 5-point scale that preserved both central and extreme positions. Responses of 7 were recoded as 5, and midpoint responses of 4 were recoded as 3. Responses of 2 and 3 (moderate disagreement) were recoded as 2, and responses of 5 and 6 (moderate agreement) were recoded as 4. As a result, the new scale ranged from 1 to 5 such that extreme and midpoint responses were preserved and moderate responses were clustered.",,"data_study_2$sd <- careless::irv(data_study_2[,1:7])

...

# T-tests between respondents on content scales classified as careless and classified as content responders

tune.out <- tune.svm(as.factor(condition) ~ ., data = data_study_2[, c(1:7, 8)], kernel = 'radial', probability = TRUE)
prob.GibML <- predict(tune.out$best.model, data_study_2[, 1:7], probability = TRUE)
data_study_2$GibML <- attr(prob.GibML, ""probabilities"")[,2]

# T-tests between respondents on content scales classified as careless and classified as content responders

t.test(data = data_study_2[data_study_2$condition == ""content"",], sd ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], sd ~ GibML > 0.52)

...

# Weak H4: Adding the gibberish scale from Study 1

# import data
gibberish_study1 <- import(""gibberish.csv"")

for (i in 1:7) {
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 3, 2, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 4, 3, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 5 | gibberish_study1[,i] == 6, 4, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 7, 5, gibberish_study1[,i])
}
gibberish_study1 <- na.omit(gibberish_study1[,1:7])",,,
15,inference criterion,"We ran t tests that examined  the differences in the careless-responding indicators  between the 15% classified as gibberish from the content  scales compared with the 85% classified correctly. The results support Hypothesis 3: The average standard deviation of the content responses classified as gibberish, M = 0.68, is smaller than the standard deviation of the content responses classified correctly, M = 0.89, difference = −0.21, 95% CI = [−0.30, −0.12], t(111.6) = −4.66, p < .001, Cohen’s d = −0.56[…] All other methods—Mahalanobis distance, personal  reliability of each respondent, and person fit in both indices—presented results contrary to their assumptions and thus were not examined.",0,"t.test(data = data_study_2[data_study_2$condition == ""content"",], sd ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], sd ~ GibML > 0.52)",code_new_Study2.R:738-739,1,"To test concurrent validity of GibML in Study 2, an independent-samples Welch t-test compared the standard deviation of content-scale responses between respondents whose content responses were classified as gibberish-like versus those classified as normal. The analysis assessed whether the 15% of content responses labeled gibberish-like had lower within-person variability (M = 0.68) than the correctly classified group (M = 0.89). The difference was statistically significant and moderate in size, t(111.6) = -4.66, p < .001, Cohen’s d = -0.56.","We ran t tests that examined the differences in the careless-responding indicators between the 15% classified as gibberish from the content scales compared with the 85% classified correctly. The results support Hypothesis 3: The average standard devi-
ation of the content responses classified as gibberish, M = 0.68, is smaller than the standard deviation of the content responses classified correctly, M  = 0.89, differ-
ence = −0.21, 95% CI =  [−0.30, −0.12], t(111.6) = −4.66, p < .001, Cohen’s d = −0.56.",,"# T-tests between respondents on content scales classified as careless and classified as content responders
t.test(data = data_study_2[data_study_2$condition == ""content"",], sd ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], sd ~ GibML > 0.52)",,1,1
16,model specification,"We ran t tests that examined  the differences in the careless-responding indicators  between the 15% classified as gibberish from the content  scales compared with the 85% classified correctly. […] The average long string of the content responses classified as gibberish, M = 3.46, is greater than the long string of the content responses classified correctly, M = 2.96, difference = 0.50, 95% CI = [0.07, 0.94], t(98.82) = 2.32, p = .022, Cohen’s d = 0.32. All other methods—Mahalanobis distance, personal  reliability of each respondent, and person fit in both indices—presented results contrary to their assumptions and thus were not examined.",0,"t.test(data = data_study_2[data_study_2$condition == ""content"",], longstring ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], longstring ~ GibML > 0.52)",code_new_Study2.R:740-741,1,"In Study 2, an independent-samples Welch t-test further examined concurrent validity of GibML by comparing the long-string index on content items between those labeled as gibberish-like and those labeled as normal. The test evaluated whether the gibberish-like group showed longer runs of identical answers (M = 3.46) than the correctly classified group (M = 2.96). The result was statistically significant, t(98.82) = 2.32, p = .022, Cohen’s d = 0.32.","We ran t tests that examined the differences in the careless-responding indicators between the 15% classified as gibberish from the content scales compared with the 85% classified correctly. ... The average long string of the content responses classified as gibberish, M = 3.46, is greater than the long string of the content responses classified correctly, M  = 2.96, difference =  0.50, 95%  CI = [0.07, 0.94], t (98.82) = 2.32, p  = .022, Cohen’s d = 0.32.",,"# T-tests between respondents on content scales classified as careless and classified as content responders
t.test(data = data_study_2[data_study_2$condition == ""content"",], sd ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], sd ~ GibML > 0.52)
t.test(data = data_study_2[data_study_2$condition == ""content"",], longstring ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], longstring ~ GibML > 0.52)",,1,1
16,variable specification,"We ran t tests that examined  the differences in the careless-responding indicators  between the 15% classified as gibberish from the content  scales compared with the 85% classified correctly. […] The average long string of the content responses classified as gibberish, M = 3.46, is greater than the long string of the content responses classified correctly, M = 2.96, difference = 0.50, 95% CI = [0.07, 0.94], t(98.82) = 2.32, p = .022, Cohen’s d = 0.32. All other methods—Mahalanobis distance, personal  reliability of each respondent, and person fit in both indices—presented results contrary to their assumptions and thus were not examined.",0,"data_study_2 <- import(""Data_Study_2.sav"")[…] a <- data_study_2[,c(1:7,15)]
b <- data_study_2[,c(8:15)]
a$condition <- ""gibberish""; b$condition <- ""content""
colnames(b) <- colnames(a)
data_study_2 <- rbind(b,a) [...] t.test(data = data_study_2[data_study_2$condition == ""content"",], longstring ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], longstring ~ GibML > 0.52)",code_new_Study2.R:20;34-38;740-741,1,"In Study 2, an independent-samples Welch t-test further examined concurrent validity of GibML by comparing the long-string index on content items between those labeled as gibberish-like and those labeled as normal. The test evaluated whether the gibberish-like group showed longer runs of identical answers (M = 3.46) than the correctly classified group (M = 2.96). The result was statistically significant, t(98.82) = 2.32, p = .022, Cohen’s d = 0.32.","We examined whether reducing the proportion of gibberish responses improves detection using survey-
response-based indices, we repeated the analysis in this 
study as well, randomly removing 90% of the gibberish 
responses across 100 iterations. The detection perfor-
mance of the indices improved, particularly for the per-
son-fit index l
p
zm (see Table D1 in Appendix D in the 
Supplemental Material). However, the success rates of 
GibML remained significantly higher.
Running the GibML on the full data set as training and 
test-set data simultaneously reduced Type I and Type II 
errors to 13% and 15%, respectively. We examined 
whether Type II errors (content scales misclassified as 
gibberish) indicated careless responding. Specifically, we 
tested concurrent validity. We ran t  tests that examined 
the differences in the careless-responding indicators 
between the 15% classified as gibberish from the content 
scales compared with the 85% classified correctly. The 
results support Hypothesis 3: ... The average long string of 
the content responses classified as gibberish, M = 3.46, 
is greater than the long string of the content responses 
classified correctly, M  = 2.96, difference =  0.50, 95%  
CI = [0.07, 0.94], t (98.82) = 2.32, p  = .022, Cohen’s d = 
0.32.",,"# Calculation of within-subject indices to identify careless responses 
# (indices also based on the responses of all respondents in the sample 
# will be calculated later, after splitting the data into training and testing)

data_study_2$sd <- careless::irv(data_study_2[,1:7])
data_study_2$longstring <- longstring(data_study_2[,1:7])
...
# T-tests between respondents on content scales classified as careless and classified as content responders
...
t.test(data = data_study_2[data_study_2$condition == ""content"",], longstring ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], longstring ~ GibML > 0.52)",,1,1
16,transformation,"First, we calculated six indexes  of careless responses for each row: long string, standard  deviation, the correlation between two half scales,  Mahalanobis distance by the R package careless (Yentes  & Wilhelm, 2021), and two person-fit indices by the  R package PerFit (Tendeiro et al., 2016). [...] Finally, we used the GibML method to classify respondents into normal and anomalous groups in their content scales and used a t test to examine the difference in the careless-response score obtained with all quantitative methods (standard deviation, long string, personal reliability, Mahalanobis distance, and two indices of person-fit). [...] We ran t tests that examined  the differences in the careless-responding indicators  between the 15% classified as gibberish from the content  scales compared with the 85% classified correctly. […] The average long string of the content responses classified as gibberish, M = 3.46, is greater than the long string of the content responses classified correctly, M = 2.96, difference = 0.50, 95% CI = [0.07, 0.94], t(98.82) = 2.32, p = .022, Cohen’s d = 0.32. All other methods—Mahalanobis distance, personal  reliability of each respondent, and person fit in both indices—presented results contrary to their assumptions and thus were not examined.",,"tune.out <- tune.svm(as.factor(condition) ~ ., data = data_study_2[, c(1:7, 8)], kernel = 'radial', probability = TRUE)
prob.GibML <- predict(tune.out$best.model, data_study_2[, 1:7], probability = TRUE)
data_study_2$GibML <- attr(prob.GibML, ""probabilities"")[,2]",code_new_Study2.R:473-475,1,"In Study 2, an independent-samples Welch t-test further examined concurrent validity of GibML by comparing the long-string index on content items between those labeled as gibberish-like and those labeled as normal. The test evaluated whether the gibberish-like group showed longer runs of identical answers (M = 3.46) than the correctly classified group (M = 2.96). The result was statistically significant, t(98.82) = 2.32, p = .022, Cohen’s d = 0.32.","Because the scale ranges in the current study differ from those in Study 1, we applied a transformation to all responses.4 To minimize the influence of response styles, such as extreme- or central-tendency bias, we collapsed the original 7-point scale into a 5-point scale that preserved both central and extreme positions. Responses of 7 were recoded as 5, and midpoint responses of 4 were recoded as 3. Responses of 2 and 3 (moderate disagreement) were recoded as 2, and responses of 5 and 6 (moderate agreement) were recoded as 4. As a result, the new scale ranged from 1 to 5 such that extreme and midpoint responses were preserved and moderate responses were clustered.",,"# Weak H4: Adding the gibberish scale from Study 1

# import data
gibberish_study1 <- import(""gibberish.csv"")

# Removing respondents who answered 6 or 7
#for (i in 1:7) {
#  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] > 5, NA, gibberish_study1[,i])
#}
#gibberish_study1 <- na.omit(gibberish_study1[,1:7])

for (i in 1:7) {
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 3, 2, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 4, 3, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 5 | gibberish_study1[,i] == 6, 4, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 7, 5, gibberish_study1[,i])
}
gibberish_study1 <- na.omit(gibberish_study1[,1:7])",,1,1
16,variable specification,"We ran t tests that examined  the differences in the careless-responding indicators  between the 15% classified as gibberish from the content  scales compared with the 85% classified correctly. […] The average long string of the content responses classified as gibberish, M = 3.46, is greater than the long string of the content responses classified correctly, M = 2.96, difference = 0.50, 95% CI = [0.07, 0.94], t(98.82) = 2.32, p = .022, Cohen’s d = 0.32. All other methods—Mahalanobis distance, personal  reliability of each respondent, and person fit in both indices—presented results contrary to their assumptions and thus were not examined.",0,"data_study_2 <- import(""Data_Study_2.sav"") […] a <- data_study_2[,c(1:7,15)]
b <- data_study_2[,c(8:15)]
a$condition <- ""gibberish""; b$condition <- ""content""
colnames(b) <- colnames(a)
data_study_2 <- rbind(b,a) [...]  t.test(data = data_study_2[data_study_2$condition == ""content"",], longstring ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], longstring ~ GibML > 0.52)",code_new_Study2.R:20;34-38; 740-741,1,"In Study 2, an independent-samples Welch t-test further examined concurrent validity of GibML by comparing the long-string index on content items between those labeled as gibberish-like and those labeled as normal. The test evaluated whether the gibberish-like group showed longer runs of identical answers (M = 3.46) than the correctly classified group (M = 2.96). The result was statistically significant, t(98.82) = 2.32, p = .022, Cohen’s d = 0.32.","We examined whether reducing the proportion of gibberish responses improves detection using survey-
response-based indices, we repeated the analysis in this 
study as well, randomly removing 90% of the gibberish 
responses across 100 iterations. The detection perfor-
mance of the indices improved, particularly for the per-
son-fit index l
p
zm (see Table D1 in Appendix D in the 
Supplemental Material). However, the success rates of 
GibML remained significantly higher.
Running the GibML on the full data set as training and 
test-set data simultaneously reduced Type I and Type II 
errors to 13% and 15%, respectively. We examined 
whether Type II errors (content scales misclassified as 
gibberish) indicated careless responding. Specifically, we 
tested concurrent validity. We ran t  tests that examined 
the differences in the careless-responding indicators 
between the 15% classified as gibberish from the content 
scales compared with the 85% classified correctly. The 
results support Hypothesis 3: ... The average long string of 
the content responses classified as gibberish, M = 3.46, 
is greater than the long string of the content responses 
classified correctly, M  = 2.96, difference =  0.50, 95%  
CI = [0.07, 0.94], t (98.82) = 2.32, p  = .022, Cohen’s d = 
0.32.",,"# Calculation of within-subject indices to identify careless responses 
# (indices also based on the responses of all respondents in the sample 
# will be calculated later, after splitting the data into training and testing)

data_study_2$sd <- careless::irv(data_study_2[,1:7])
data_study_2$longstring <- longstring(data_study_2[,1:7])
...
# T-tests between respondents on content scales classified as careless and classified as content responders
...
t.test(data = data_study_2[data_study_2$condition == ""content"",], longstring ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], longstring ~ GibML > 0.52)",,1,1
16,transformation,"First, we calculated six indexes  of careless responses for each row: long string, standard  deviation, the correlation between two half scales,  Mahalanobis distance by the R package careless (Yentes  & Wilhelm, 2021), and two person-fit indices by the  R package PerFit (Tendeiro et al., 2016).",0,"data_study_2$longstring <- longstring(data_study_2[,1:7])",code_new_Study2.R:46,1,"In Study 2, an independent-samples Welch t-test further examined concurrent validity of GibML by comparing the long-string index on content items between those labeled as gibberish-like and those labeled as normal. The test evaluated whether the gibberish-like group showed longer runs of identical answers (M = 3.46) than the correctly classified group (M = 2.96). The result was statistically significant, t(98.82) = 2.32, p = .022, Cohen’s d = 0.32.","Because the scale ranges in the current study differ from those in Study 1, we applied a transformation to all responses.4 To minimize the influence of response styles, such as extreme- or central-tendency bias, we collapsed the original 7-point scale into a 5-point scale that preserved both central and extreme positions. Responses of 7 were recoded as 5, and midpoint responses of 4 were recoded as 3. Responses of 2 and 3 (moderate disagreement) were recoded as 2, and responses of 5 and 6 (moderate agreement) were recoded as 4. As a result, the new scale ranged from 1 to 5 such that extreme and midpoint responses were preserved and moderate responses were clustered.",,"# Weak H4: Adding the gibberish scale from Study 1

# import data
gibberish_study1 <- import(""gibberish.csv"")

# Removing respondents who answered 6 or 7
#for (i in 1:7) {
#  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] > 5, NA, gibberish_study1[,i])
#}
#gibberish_study1 <- na.omit(gibberish_study1[,1:7])

for (i in 1:7) {
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 3, 2, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 4, 3, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 5 | gibberish_study1[,i] == 6, 4, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 7, 5, gibberish_study1[,i])
}
gibberish_study1 <- na.omit(gibberish_study1[,1:7])",,1,1
16,inference criterion,"We ran t tests that examined  the differences in the careless-responding indicators  between the 15% classified as gibberish from the content  scales compared with the 85% classified correctly. […] The average long string of the content responses classified as gibberish, M = 3.46, is greater than the long string of the content responses classified correctly, M = 2.96, difference = 0.50, 95% CI = [0.07, 0.94], t(98.82) = 2.32, p = .022, Cohen’s d = 0.32. All other methods—Mahalanobis distance, personal  reliability of each respondent, and person fit in both indices—presented results contrary to their assumptions and thus were not examined.",0,"t.test(data = data_study_2[data_study_2$condition == ""content"",], longstring ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], longstring ~ GibML > 0.52)",code_new_Study2.R:740-741,1,"In Study 2, an independent-samples Welch t-test further examined concurrent validity of GibML by comparing the long-string index on content items between those labeled as gibberish-like and those labeled as normal. The test evaluated whether the gibberish-like group showed longer runs of identical answers (M = 3.46) than the correctly classified group (M = 2.96). The result was statistically significant, t(98.82) = 2.32, p = .022, Cohen’s d = 0.32.","“The average long string of the content responses classified as gibberish, M = 3.46, is greater than the long string of the content responses classified correctly, M  = 2.96, difference =  0.50, 95%  CI = [0.07, 0.94], t (98.82) = 2.32, p  = .022, Cohen’s d = 0.32.”",,"# T-tests between respondents on content scales classified as careless and classified as content responders
t.test(data = data_study_2[data_study_2$condition == ""content"",], sd ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], sd ~ GibML > 0.52)
t.test(data = data_study_2[data_study_2$condition == ""content"",], longstring ~ GibML > 0.52)
cohen.d(data = data_study_2[data_study_2$condition == ""content"",], longstring ~ GibML > 0.52)",,1,1
17,model specification,"This comparison revealed that 81% of content responses were classified as content by both models, 6% were classified as gibberish by both models, 4% were classified as gibberish only by the GibML-trained model on the 7-point Hebrew scale (Hypothesis 4), and 9% were classified as gibberish only by the GibML-trained model on the 5-point English scale (Hypothesis 2). These results  were statistically significant, χ2 (1) = 95.59, p < .001.",0,"chisq.test(data_study_2.1[data_study_2.1$condition == ""content"",]$GibML, data_study_2[data_study_2$condition == ""content"",]$GibML)",code_new_Study2.R:1208,1,"To compare the agreement between two GibML models in Study 2—one trained on a 7-point Hebrew gibberish scale and one on a 5-point English gibberish scale—a chi-square test of independence was conducted on the classification of archival content responses. The contingency table contrasted whether each content response was labeled as content versus gibberish by each model, resulting in four classification combinations (both content, both gibberish, gibberish-only by one model, etc.). The chi-square test indicated significant dependence between the two classification schemes, χ²(1) = 95.59, p < .001.","These results were statistically significant, χ 2(1) = 95.59, p < .001.

Although the χ2 test indicated agreement between the classifications by GibML using the 7-point scale in Hebrew from Study 1 and the archival 5-point scale in English, this agreement was primarily observed in content classification and less in identifying respondents as gibberish (only 6% agreement, compared with 4% and 9% classified as gibberish by only one of the methods).",,"CrossTable(data_study_2.1[data_study_2.1$condition == ""content"",]$GibML, data_study_2[data_study_2$condition == ""content"",]$GibML, prop.r = F, prop.c = F, prop.chisq = F)
chisq.test(data_study_2.1[data_study_2.1$condition == ""content"",]$GibML, data_study_2[data_study_2$condition == ""content"",]$GibML)",,1,1
