analysis_id,dimension,human_manuscript_content,human_manuscript_location,human_code_content,human_code_location,human_match_judgement,codebot_brief_description,codebot_manuscript_content,codebot_manuscript_location,codebot_code_content,codebot_code_location,codebot_match_judgement,codebot_human_agreement
6,transformation,,,,generate-v-retrieve-analyses.Rmd,,"A bivariate correlation analysis examined the association between the proportion of time fixating on the lesson materials and immediate posttest performance (proportion correct on critical items) within the Generating Predictions condition only. The analysis quantified how strongly greater looking time during the lesson predicted better posttest performance for children who generated predictions (r² = .43, p = .0007, 95% CI [.13, .66]).","As a measure of initial activation/encoding during the lesson, we calculated for each child the proportion of time fixating on the lesson materials by dividing the fixation time by the total time in the lesson. ... Immediate Posttest performance includes only critical trials.",,"length(data$Total.Proportion.of.Fixation[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])

mean_fixation_generate <- mean(data$Total.Proportion.of.Fixation[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])

highci_fixation_generate <- mean(data$Total.Proportion.of.Fixation[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])+std.error(data$Total.Proportion.of.Fixation[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])

lowci_fixation_generate <- mean(data$Total.Proportion.of.Fixation[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])-std.error(data$Total.Proportion.of.Fixation[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])

cor.test(data$Total.Proportion.of.Fixation[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],data$Post.test.w.o.Fillers[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])

m1a <- lm(`Post.test.w.o.Fillers`~Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)&data$Condition==""GENERATE"",])",,0,
6,inference criterion,"Moreover, looking time was more varied in the Retrieve group
(interquartile range [IQR] = 0.223) than in the Generate Predictions
group (IQR = 0.110) and the proportion of time fixating during the
lesson was positively correlated with immediate posttest performance
for the Generating Predictions group, r2 = .43, p = .0007,
95% CI [.13, .66], but not for the Retrieve group, r2 = .08, p = .637,
95% CI [−.26, .41].",0.0,"cor.test(data$Total.Proportion.of.Fixation[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],data$Post.test.w.o.Fillers[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])",generate-v-retrieve-analyses.Rmd:136,1,"A bivariate correlation analysis examined the association between the proportion of time fixating on the lesson materials and immediate posttest performance (proportion correct on critical items) within the Generating Predictions condition only. The analysis quantified how strongly greater looking time during the lesson predicted better posttest performance for children who generated predictions (r² = .43, p = .0007, 95% CI [.13, .66]).","Moreover, looking time was more varied in the Retrieve group (interquartile range [IQR] = 0.223) than in the Generate Predictions group (IQR = 0.110) and the proportion of time ﬁxating during the lesson was positively correlated with immediate posttest performance for the Generating Predictions group, r2 = .43, p = .0007, 95% CI [.13, .66], but not for the Retrieve group, r2 = .08, p = .637, 95% CI [−.26, .41].",,"cor.test(data$Total.Proportion.of.Fixation[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],data$Post.test.w.o.Fillers[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])

cor.test(data$Total.Proportion.of.Fixation[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],data$Post.test.w.o.Fillers[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])",,1,1
7,model specification,"Moreover, looking time was more varied in the Retrieve group
(interquartile range [IQR] = 0.223) than in the Generate Predictions
group (IQR = 0.110) and the proportion of time fixating during the
lesson was positively correlated with immediate posttest performance
for the Generating Predictions group, r2 = .43, p = .0007,
95% CI [.13, .66], but not for the Retrieve group, r2 = .08, p = .637,
95% CI [−.26, .41].",0.0,"cor.test(data$Total.Proportion.of.Fixation[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],data$Post.test.w.o.Fillers[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])",generate-v-retrieve-analyses.Rmd:138,1,"A bivariate correlation analysis examined the association between the proportion of time fixating on the lesson materials and immediate posttest performance (proportion correct on critical items) within the Retrieve condition only. This tested whether attention, as measured by looking time, predicted posttest performance for children in the retrieval practice condition (r² = .08, p = .637, 95% CI [−.26, .41]).","Moreover, looking time was more varied in the Retrieve group (interquartile range [IQR] = 0.223) than in the Generate Predictions group (IQR = 0.110) and the proportion of time fixating during the lesson was positively correlated with immediate posttest performance for the Generating Predictions group, r2 = .43, p = .0007, 95% CI [.13, .66], but not for the Retrieve group, r2 = .08, p = .637, 95% CI [−.26, .41].",,"cor.test(data$Total.Proportion.of.Fixation[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],data$Post.test.w.o.Fillers[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])",,1,1
7,variable specification,"Moreover, looking time was more varied in the Retrieve group
(interquartile range [IQR] = 0.223) than in the Generate Predictions
group (IQR = 0.110) and the proportion of time fixating during the
lesson was positively correlated with immediate posttest performance
for the Generating Predictions group, r2 = .43, p = .0007,
95% CI [.13, .66], but not for the Retrieve group, r2 = .08, p = .637,
95% CI [−.26, .41].",0.0,"cor.test(data$Total.Proportion.of.Fixation[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],data$Post.test.w.o.Fillers[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])",generate-v-retrieve-analyses.Rmd:138,1,"A bivariate correlation analysis examined the association between the proportion of time fixating on the lesson materials and immediate posttest performance (proportion correct on critical items) within the Retrieve condition only. This tested whether attention, as measured by looking time, predicted posttest performance for children in the retrieval practice condition (r² = .08, p = .637, 95% CI [−.26, .41]).","Moreover, looking time was more varied in the Retrieve group (interquartile range [IQR] = 0.223) than in the Generate Predictions group (IQR = 0.110) and the proportion of time fixating during the lesson was positively correlated with immediate posttest performance for the Generating Predictions group, r2 = .43, p = .0007, 95% CI [.13, .66], but not for the Retrieve group, r2 = .08, p = .637, 95% CI [−.26, .41].",,"cor.test(data$Total.Proportion.of.Fixation[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],data$Post.test.w.o.Fillers[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])

cor.test(data$Total.Proportion.of.Fixation[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],data$Post.test.w.o.Fillers[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])",,1,1
7,transformation,"As a measure of initial activation/encoding during the lesson, we
calculated for each child the proportion of time fixating on the lesson
materials by dividing the fixation time by the total time in the lesson",0.0,,generate-v-retrieve-analyses.Rmd,,"A bivariate correlation analysis examined the association between the proportion of time fixating on the lesson materials and immediate posttest performance (proportion correct on critical items) within the Retrieve condition only. This tested whether attention, as measured by looking time, predicted posttest performance for children in the retrieval practice condition (r² = .08, p = .637, 95% CI [−.26, .41]).","As a measure of initial activation/encoding during the lesson, we calculated for each child the proportion of time fixating on the lesson materials by dividing the fixation time by the total time in the lesson.

Immediate Posttest performance includes only critical trials.",,"length(data$Total.Proportion.of.Fixation[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])

cor.test(data$Total.Proportion.of.Fixation[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],data$Post.test.w.o.Fillers[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])

m1b <- lm(`Post.test.w.o.Fillers`~Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)&data$Condition==""RETRIEVE"",])",,0,
7,variable specification,"Moreover, looking time was more varied in the Retrieve group
(interquartile range [IQR] = 0.223) than in the Generate Predictions
group (IQR = 0.110) and the proportion of time fixating during the
lesson was positively correlated with immediate posttest performance
for the Generating Predictions group, r2 = .43, p = .0007,
95% CI [.13, .66], but not for the Retrieve group, r2 = .08, p = .637,
95% CI [−.26, .41].",0.0,"cor.test(data$Total.Proportion.of.Fixation[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],data$Post.test.w.o.Fillers[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])",generate-v-retrieve-analyses.Rmd:138,1,"A bivariate correlation analysis examined the association between the proportion of time fixating on the lesson materials and immediate posttest performance (proportion correct on critical items) within the Retrieve condition only. This tested whether attention, as measured by looking time, predicted posttest performance for children in the retrieval practice condition (r² = .08, p = .637, 95% CI [−.26, .41]).","Moreover, looking time was more varied in the Retrieve group (interquartile range [IQR] = 0.223) than in the Generate Predictions group (IQR = 0.110) and the proportion of time fixating during the lesson was positively correlated with immediate posttest performance for the Generating Predictions group, r2 = .43, p = .0007, 95% CI [.13, .66], but not for the Retrieve group, r2 = .08, p = .637, 95% CI [−.26, .41].",,"cor.test(data$Total.Proportion.of.Fixation[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],data$Post.test.w.o.Fillers[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])

cor.test(data$Total.Proportion.of.Fixation[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],data$Post.test.w.o.Fillers[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])",,1,1
7,transformation,,,,generate-v-retrieve-analyses.Rmd,,"A bivariate correlation analysis examined the association between the proportion of time fixating on the lesson materials and immediate posttest performance (proportion correct on critical items) within the Retrieve condition only. This tested whether attention, as measured by looking time, predicted posttest performance for children in the retrieval practice condition (r² = .08, p = .637, 95% CI [−.26, .41]).","As a measure of initial activation/encoding during the lesson, we calculated for each child the proportion of time fixating on the lesson materials by dividing the fixation time by the total time in the lesson.

Immediate Posttest performance includes only critical trials.",,"length(data$Total.Proportion.of.Fixation[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])

cor.test(data$Total.Proportion.of.Fixation[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],data$Post.test.w.o.Fillers[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])

m1b <- lm(`Post.test.w.o.Fillers`~Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)&data$Condition==""RETRIEVE"",])",,0,
7,inference criterion,"Moreover, looking time was more varied in the Retrieve group
(interquartile range [IQR] = 0.223) than in the Generate Predictions
group (IQR = 0.110) and the proportion of time fixating during the
lesson was positively correlated with immediate posttest performance
for the Generating Predictions group, r2 = .43, p = .0007,
95% CI [.13, .66], but not for the Retrieve group, r2 = .08, p = .637,
95% CI [−.26, .41].",0.0,"cor.test(data$Total.Proportion.of.Fixation[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],data$Post.test.w.o.Fillers[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])",generate-v-retrieve-analyses.Rmd:138,1,"A bivariate correlation analysis examined the association between the proportion of time fixating on the lesson materials and immediate posttest performance (proportion correct on critical items) within the Retrieve condition only. This tested whether attention, as measured by looking time, predicted posttest performance for children in the retrieval practice condition (r² = .08, p = .637, 95% CI [−.26, .41]).","Moreover, looking time was more varied in the Retrieve group (interquartile range [IQR] = 0.223) than in the Generate Predictions group (IQR = 0.110) and the proportion of time fixating during the lesson was positively correlated with immediate posttest performance for the Generating Predictions group, r2 = .43, p = .0007, 95% CI [.13, .66], but not for the Retrieve group, r2 = .08, p = .637, 95% CI [−.26, .41].",,"cor.test(data$Total.Proportion.of.Fixation[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],data$Post.test.w.o.Fillers[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])",,1,1
8,model specification,"In line with our hypothesis and predictions that the benefit of
generating predictions versus retrieval for learning will depend on
attention control and initial encoding, we analyzed the independent
and combined effects that lesson format (Generating Predictions vs.
Retrieve) and encoding during the lesson have on immediate
posttest performance using a regression model predicting posttest
performance in the critical trials with condition (dummy-coded,
Generate = 0, Retrieve = 1) and proportion of time fixating the
study materials (as a measure of initial encoding and attention), as
well as their interaction, as predictors. The results of the regression
analyses are presented in Table 1.",0.0,"# Effect of condition and lesson engagement on posttest performance

```{r}
m1 <- lm(`Post.test.w.o.Fillers`~Condition*Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])
summary(m1)
confint(m1)",generate-v-retrieve-analyses.Rmd:142-147,1,"A multiple linear regression predicted immediate posttest performance on critical items (proportion correct) from learning condition (Generating Predictions vs. Retrieve), proportion of time fixating on the lesson materials, and their interaction. Standardized coefficients showed a positive main effect of being in the Retrieve condition (β = 0.42), a positive effect of greater fixation proportion (β = 0.63), and a significant negative interaction term (β = −0.57), indicating that the benefit of retrieval over prediction was larger at lower levels of attention and diminished at higher fixation levels.","In line with our hypothesis and predictions that the benefit of generating predictions versus retrieval for learning will depend on attention control and initial encoding, we analyzed the independent and combined effects that lesson format (Generating Predictions vs. Retrieve) and encoding during the lesson have on immediate posttest performance using a regression model predicting posttest performance in the critical trials with condition (dummy-coded, Generate = 0, Retrieve = 1) and proportion of time fixating the study materials (as a measure of initial encoding and attention), as well as their interaction, as predictors.",,"m1 <- lm(`Post.test.w.o.Fillers`~Condition*Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])
summary(m1)
confint(m1)

library(effectsize)
effectsize(m1)",,,
8,variable specification,"In line with our hypothesis and predictions that the benefit of
generating predictions versus retrieval for learning will depend on
attention control and initial encoding, we analyzed the independent
and combined effects that lesson format (Generating Predictions vs.
Retrieve) and encoding during the lesson have on immediate
posttest performance using a regression model predicting posttest
performance in the critical trials with condition (dummy-coded,
Generate = 0, Retrieve = 1) and proportion of time fixating the
study materials (as a measure of initial encoding and attention), as
well as their interaction, as predictors. The results of the regression
analyses are presented in Table 1.",0.0,"# Effect of condition and lesson engagement on posttest performance

```{r}
m1 <- lm(`Post.test.w.o.Fillers`~Condition*Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])
summary(m1)
confint(m1)",generate-v-retrieve-analyses.Rmd:142-147,1,"A multiple linear regression predicted immediate posttest performance on critical items (proportion correct) from learning condition (Generating Predictions vs. Retrieve), proportion of time fixating on the lesson materials, and their interaction. Standardized coefficients showed a positive main effect of being in the Retrieve condition (β = 0.42), a positive effect of greater fixation proportion (β = 0.63), and a significant negative interaction term (β = −0.57), indicating that the benefit of retrieval over prediction was larger at lower levels of attention and diminished at higher fixation levels.","In line with our hypothesis and predictions that the beneýt of generating predictions versus retrieval for learning will depend on attention control and initial encoding, we analyzed the independent and combined effects that lesson format (Generating Predictions vs. Retrieve) and encoding during the lesson have on immediate posttest performance in the critical trials with condition (dummy-coded, Generate = 0, Retrieve = 1) and proportion of time fixating the study materials (as a measure of initial encoding and attention), as well as their interaction, as predictors.",,"m1 <- lm(`Post.test.w.o.Fillers`~Condition*Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])
summary(m1)
confint(m1)

library(effectsize)
effectsize(m1)
library(car)
vif(m1,type=c(""predictor""))

library(sjPlot)
library(ggplot2)
interplot <- plot_model(m1, type = ""int"", mdrt.values = ""meansd"") 

m1a <- lm(`Post.test.w.o.Fillers`~Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)&data$Condition==""GENERATE"",])
summary(m1a)
confint(m1a)

effectsize(m1a)

m1b <- lm(`Post.test.w.o.Fillers`~Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)&data$Condition==""RETRIEVE"",])
summary(m1b)
confint(m1b)

effectsize(m1b)

library(emmeans)
EMM <- emmeans(m1, ~ Condition*Total.Proportion.of.Fixation, at = list(Total.Proportion.of.Fixation=c(0.41,0.57,0.73)))",,,
8,transformation,,,,generate-v-retrieve-analyses.Rmd,,"A multiple linear regression predicted immediate posttest performance on critical items (proportion correct) from learning condition (Generating Predictions vs. Retrieve), proportion of time fixating on the lesson materials, and their interaction. Standardized coefficients showed a positive main effect of being in the Retrieve condition (β = 0.42), a positive effect of greater fixation proportion (β = 0.63), and a significant negative interaction term (β = −0.57), indicating that the benefit of retrieval over prediction was larger at lower levels of attention and diminished at higher fixation levels.","For each participant, the proportion of time fixating to the lesson was then calculated (total fixation to lesson slide areas of interests/total lesson time).

In line with our hypothesis and predictions that the benefit of generating predictions versus retrieval for learning will depend on attention control and initial encoding, we analyzed the independent and combined effects that lesson format (Generating Predictions vs. Retrieve) and encoding during the lesson have on immediate posttest performance using a regression model predicting posttest performance in the critical trials with condition (dummy-coded, Generate = 0, Retrieve = 1) and proportion of time fixating the study materials (as a measure of initial encoding and attention), as well as their interaction, as predictors.

Immediate Posttest performance includes only critical trials.

Note. Estimates are standardized.",,"data <- data[which(data$Pretest.Catch>.60),]

m1 <- lm(`Post.test.w.o.Fillers`~Condition*Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])

m1a <- lm(`Post.test.w.o.Fillers`~Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)&data$Condition==""GENERATE"",])

m1b <- lm(`Post.test.w.o.Fillers`~Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)&data$Condition==""RETRIEVE"",])

ggplot(data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)&!is.na(data$Condition),], aes(x = `Total.Proportion.of.Fixation`, y = `Post.test.w.o.Fillers`,colour=Condition)) +geom_point(size = 4) + stat_smooth(method = ""lm"")",,0,
8,variable specification,"In line with our hypothesis and predictions that the benefit of
generating predictions versus retrieval for learning will depend on
attention control and initial encoding, we analyzed the independent
and combined effects that lesson format (Generating Predictions vs.
Retrieve) and encoding during the lesson have on immediate
posttest performance using a regression model predicting posttest
performance in the critical trials with condition (dummy-coded,
Generate = 0, Retrieve = 1) and proportion of time fixating the
study materials (as a measure of initial encoding and attention), as
well as their interaction, as predictors. The results of the regression
analyses are presented in Table 1.",0.0,"# Effect of condition and lesson engagement on posttest performance

```{r}
m1 <- lm(`Post.test.w.o.Fillers`~Condition*Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])
summary(m1)
confint(m1)",generate-v-retrieve-analyses.Rmd:142-147,1,"A multiple linear regression predicted immediate posttest performance on critical items (proportion correct) from learning condition (Generating Predictions vs. Retrieve), proportion of time fixating on the lesson materials, and their interaction. Standardized coefficients showed a positive main effect of being in the Retrieve condition (β = 0.42), a positive effect of greater fixation proportion (β = 0.63), and a significant negative interaction term (β = −0.57), indicating that the benefit of retrieval over prediction was larger at lower levels of attention and diminished at higher fixation levels.","In line with our hypothesis and predictions that the beneýt of generating predictions versus retrieval for learning will depend on attention control and initial encoding, we analyzed the independent and combined effects that lesson format (Generating Predictions vs. Retrieve) and encoding during the lesson have on immediate posttest performance in the critical trials with condition (dummy-coded, Generate = 0, Retrieve = 1) and proportion of time fixating the study materials (as a measure of initial encoding and attention), as well as their interaction, as predictors.",,"m1 <- lm(`Post.test.w.o.Fillers`~Condition*Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])
summary(m1)
confint(m1)

library(effectsize)
effectsize(m1)
library(car)
vif(m1,type=c(""predictor""))

library(sjPlot)
library(ggplot2)
interplot <- plot_model(m1, type = ""int"", mdrt.values = ""meansd"") 

m1a <- lm(`Post.test.w.o.Fillers`~Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)&data$Condition==""GENERATE"",])
summary(m1a)
confint(m1a)

effectsize(m1a)

m1b <- lm(`Post.test.w.o.Fillers`~Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)&data$Condition==""RETRIEVE"",])
summary(m1b)
confint(m1b)

effectsize(m1b)

library(emmeans)
EMM <- emmeans(m1, ~ Condition*Total.Proportion.of.Fixation, at = list(Total.Proportion.of.Fixation=c(0.41,0.57,0.73)))",,,
8,transformation,"In line with our hypothesis and predictions that the benefit of
generating predictions versus retrieval for learning will depend on
attention control and initial encoding, we analyzed the independent
and combined effects that lesson format (Generating Predictions vs.
Retrieve) and encoding during the lesson have on immediate
posttest performance using a regression model predicting posttest
performance in the critical trials with condition (dummy-coded,
Generate = 0, Retrieve = 1) and proportion of time fixating the
study materials (as a measure of initial encoding and attention), as
well as their interaction, as predictors. The results of the regression
analyses are presented in Table 1.",0.0,,generate-v-retrieve-analyses.Rmd,,"A multiple linear regression predicted immediate posttest performance on critical items (proportion correct) from learning condition (Generating Predictions vs. Retrieve), proportion of time fixating on the lesson materials, and their interaction. Standardized coefficients showed a positive main effect of being in the Retrieve condition (β = 0.42), a positive effect of greater fixation proportion (β = 0.63), and a significant negative interaction term (β = −0.57), indicating that the benefit of retrieval over prediction was larger at lower levels of attention and diminished at higher fixation levels.","For each participant, the proportion of time fixating to the lesson was then calculated (total fixation to lesson slide areas of interests/total lesson time).

In line with our hypothesis and predictions that the benefit of generating predictions versus retrieval for learning will depend on attention control and initial encoding, we analyzed the independent and combined effects that lesson format (Generating Predictions vs. Retrieve) and encoding during the lesson have on immediate posttest performance using a regression model predicting posttest performance in the critical trials with condition (dummy-coded, Generate = 0, Retrieve = 1) and proportion of time fixating the study materials (as a measure of initial encoding and attention), as well as their interaction, as predictors.

Immediate Posttest performance includes only critical trials.

Note. Estimates are standardized.",,"data <- data[which(data$Pretest.Catch>.60),]

m1 <- lm(`Post.test.w.o.Fillers`~Condition*Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])

m1a <- lm(`Post.test.w.o.Fillers`~Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)&data$Condition==""GENERATE"",])

m1b <- lm(`Post.test.w.o.Fillers`~Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)&data$Condition==""RETRIEVE"",])

ggplot(data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)&!is.na(data$Condition),], aes(x = `Total.Proportion.of.Fixation`, y = `Post.test.w.o.Fillers`,colour=Condition)) +geom_point(size = 4) + stat_smooth(method = ""lm"")",,0,
8,variable specification,"In line with our hypothesis and predictions that the benefit of
generating predictions versus retrieval for learning will depend on
attention control and initial encoding, we analyzed the independent
and combined effects that lesson format (Generating Predictions vs.
Retrieve) and encoding during the lesson have on immediate
posttest performance using a regression model predicting posttest
performance in the critical trials with condition (dummy-coded,
Generate = 0, Retrieve = 1) and proportion of time fixating the
study materials (as a measure of initial encoding and attention), as
well as their interaction, as predictors. The results of the regression
analyses are presented in Table 1.",0.0,"# Effect of condition and lesson engagement on posttest performance

```{r}
m1 <- lm(`Post.test.w.o.Fillers`~Condition*Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])
summary(m1)
confint(m1)",generate-v-retrieve-analyses.Rmd:142-147,1,"A multiple linear regression predicted immediate posttest performance on critical items (proportion correct) from learning condition (Generating Predictions vs. Retrieve), proportion of time fixating on the lesson materials, and their interaction. Standardized coefficients showed a positive main effect of being in the Retrieve condition (β = 0.42), a positive effect of greater fixation proportion (β = 0.63), and a significant negative interaction term (β = −0.57), indicating that the benefit of retrieval over prediction was larger at lower levels of attention and diminished at higher fixation levels.","In line with our hypothesis and predictions that the beneýt of generating predictions versus retrieval for learning will depend on attention control and initial encoding, we analyzed the independent and combined effects that lesson format (Generating Predictions vs. Retrieve) and encoding during the lesson have on immediate posttest performance in the critical trials with condition (dummy-coded, Generate = 0, Retrieve = 1) and proportion of time fixating the study materials (as a measure of initial encoding and attention), as well as their interaction, as predictors.",,"m1 <- lm(`Post.test.w.o.Fillers`~Condition*Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])
summary(m1)
confint(m1)

library(effectsize)
effectsize(m1)
library(car)
vif(m1,type=c(""predictor""))

library(sjPlot)
library(ggplot2)
interplot <- plot_model(m1, type = ""int"", mdrt.values = ""meansd"") 

m1a <- lm(`Post.test.w.o.Fillers`~Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)&data$Condition==""GENERATE"",])
summary(m1a)
confint(m1a)

effectsize(m1a)

m1b <- lm(`Post.test.w.o.Fillers`~Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)&data$Condition==""RETRIEVE"",])
summary(m1b)
confint(m1b)

effectsize(m1b)

library(emmeans)
EMM <- emmeans(m1, ~ Condition*Total.Proportion.of.Fixation, at = list(Total.Proportion.of.Fixation=c(0.41,0.57,0.73)))",,,
