analysis_id,dimension,human_manuscript_content,human_manuscript_location,human_code_content,human_code_location,human_match_judgement,codebot_brief_description,codebot_manuscript_content,codebot_manuscript_location,codebot_code_content,codebot_code_location,codebot_match_judgement,codebot_human_agreement
32,model specification,"However, as the proportion of singles greatly differed
between the age groups (17% in established adulthood, 31%
in emerging adulthood, and 75% in adolescence) and partici
pants of the later-born cohort were, on average, significantly younger (M =
24.73, SD = 8.69) than participants of theearlier-born cohort (M =
25.87, SD = 8.34, t(9,768)= -8.10, p<.001), we conducted non-preregistered supple
mental analyses and tested Hypothesis 1 also within age groups.",0,"t.test(aget1 ~ histcoh, data = prev)",1_descriptive_analyses.R:114,1,"Independent-samples t test comparing mean age between the earlier-born and later-born prevalence samples at T1 to assess age differences between cohorts. The test showed that participants in the later-born cohort (M = 24.73, SD = 8.69) were significantly younger than those in the earlier-born cohort (M = 25.87, SD = 8.34), t(9,768) = −8.10, p < .001.","However, as the proportion of singles greatly differed between the age groups (17% in established adulthood, 31% in emerging adulthood, and 75% in adolescence) and participants of the later-born cohort were, on average, significantly younger (M = 24.73, SD = 8.69) than participants of the earlier-born cohort (M = 25.87, SD = 8.34, t(9,768) = −8.10, p < .001), we conducted non-preregistered supplemental analyses and tested Hypothesis 1 also within age groups.",,"# differences between earlier- and later-born cohort in age?
t.test(aget1 ~ histcoh, data = prev)",,1,1
32,variable specification,"However, as the proportion of singles greatly differed
between the age groups (17% in established adulthood, 31%
in emerging adulthood, and 75% in adolescence) and partici
pants of the later-born cohort were, on average, significantly younger (M =
24.73, SD = 8.69) than participants of theearlier-born cohort (M =
25.87, SD = 8.34, t(9,768)= -8.10, p<.001), we conducted non-preregistered supple
mental analyses and tested Hypothesis 1 also within age groups.",0,"### create prevalence data

data <- data %>% group_by(cohort, histcoh) %>%
  mutate(prevalence = round(length(which(relt1 == 0)) / (length(which(relt1 == 0)) + length(which(relt1 == 1))), 3))

data_prevalence <- data %>% select(id, sex, histcoh, agegroup, aget1, relt1, prevalence, sinsatt1, sinsatt2, sinsatt3, lifesatt1, lifesatt2, lifesatt3)

# only participants with information on their relationship duration
data_prevalence <- data_prevalence %>% filter(!is.na(relt1))

# only participants who did not participate twice
data_prevalence <- data_prevalence %>% group_by(id) %>%
  mutate(total = sum(n()),
         unique = ifelse(total == 1, 1, 0)) %>%
  select(-total) %>% arrange(id) %>% slice_head()
# write.table(data_prevalence, ""data_prevalences.txt"")[...]prev <- read.table(""data_prevalences.txt"") […] t.test(aget1 ~ histcoh, data = prev)","0_clean_data.R ; 1_descriptive_analyses.R ; 1_descriptive_analyses.R ; 1_descriptive_analyses.R:214-229,95,114",1,"Independent-samples t test comparing mean age between the earlier-born and later-born prevalence samples at T1 to assess age differences between cohorts. The test showed that participants in the later-born cohort (M = 24.73, SD = 8.69) were significantly younger than those in the earlier-born cohort (M = 25.87, SD = 8.34), t(9,768) = −8.10, p < .001.","However, as the proportion of singles greatly differed between the age groups (17% in established adulthood, 31% in emerging adulthood, and 75% in adolescence) and participants of the later-born cohort were, on average, significantly younger (M = 24.73, SD = 8.69) than participants of the earlier-born cohort (M = 25.87, SD = 8.34, t(9,768) = −8.10, p < .001), we conducted non-preregistered supplemental analyses and tested Hypothesis 1 also within age groups.",,"# Prevalences #############

prev <- read.table(""data_prevalences.txt"")
...
# differences between earlier- and later-born cohort in age?
t.test(aget1 ~ histcoh, data = prev)
round(mean(prev[which(prev$histcoh == ""later-born""), ""aget1""], na.rm = TRUE), 2)
round(sd(prev[which(prev$histcoh == ""later-born""), ""aget1""], na.rm = TRUE), 2)

round(mean(prev[which(prev$histcoh == ""earlier-born""), ""aget1""], na.rm = TRUE), 2)
round(sd(prev[which(prev$histcoh == ""earlier-born""), ""aget1""], na.rm = TRUE), 2)",,1,1
32,transformation,,,,,,"Independent-samples t test comparing mean age between the earlier-born and later-born prevalence samples at T1 to assess age differences between cohorts. The test showed that participants in the later-born cohort (M = 24.73, SD = 8.69) were significantly younger than those in the earlier-born cohort (M = 25.87, SD = 8.34), t(9,768) = −8.10, p < .001.","Preparation. To prepare the data for the analyses, we created two additional variables: intraindividual change over time and prevalence of singles. First, intraindividual change describes the number of years since baseline (i.e., T1), ranging from 0 (T1) to 2 (T3). This variable was necessary to examine change in singles’ satisfaction over the time of being single.

Second, we calculated the proportion of singles at T1 (Wave 1 for earlier-born cohort and Wave 11 for later-born cohort), which was done with the prevalence sample of N = 17,697 participants. Higher values indicated a greater share of singles at T1 in the respective cohort.",,"### create prevalence data

data <- data %>% group_by(cohort, histcoh) %>%
  mutate(prevalence = round(length(which(relt1 == 0)) / (length(which(relt1 == 0)) + length(which(relt1 == 1))), 3))

data_prevalence <- data %>% select(id, sex, histcoh, agegroup, aget1, relt1, prevalence, sinsatt1, sinsatt2, sinsatt3, lifesatt1, lifesatt2, lifesatt3)

# only participants with information on their relationship duration
data_prevalence <- data_prevalence %>% filter(!is.na(relt1))

# only participants who did not participate twice
data_prevalence <- data_prevalence %>% group_by(id) %>%
  mutate(total = sum(n()),
         unique = ifelse(total == 1, 1, 0)) %>%
  select(-total) %>% arrange(id) %>% slice_head()
# write.table(data_prevalence, ""data_prevalences.txt"")",,1,
32,variable specification,"However, as the proportion of singles greatly differed
between the age groups (17% in established adulthood, 31%
in emerging adulthood, and 75% in adolescence) and partici
pants of the later-born cohort were, on average, significantly younger (M =
24.73, SD = 8.69) than participants of theearlier-born cohort (M =
25.87, SD = 8.34, t(9,768)= -8.10, p<.001), we conducted non-preregistered supple
mental analyses and tested Hypothesis 1 also within age groups.",0,"anchor1_3$histcoh <- ""earlier-born""[...]anchor11_13$histcoh <- ""later-born"" [...]data <- rbind(anchor1_3, anchor11_13)  [...] data_prevalence <- data %>% select(id, sex, histcoh, agegroup, aget1, relt1, prevalence, sinsatt1, sinsatt2, sinsatt3, lifesatt1, lifesatt2, lifesatt3)[...]# write.table(data_prevalence, ""data_prevalences.txt"") [...]prev <- read.table(""data_prevalences.txt"") [...]t.test(aget1 ~ histcoh, data = prev)","1_descriptive_analyses.R:88,157,196,219,229,95,114",1,"Independent-samples t test comparing mean age between the earlier-born and later-born prevalence samples at T1 to assess age differences between cohorts. The test showed that participants in the later-born cohort (M = 24.73, SD = 8.69) were significantly younger than those in the earlier-born cohort (M = 25.87, SD = 8.34), t(9,768) = −8.10, p < .001.","However, as the proportion of singles greatly differed between the age groups (17% in established adulthood, 31% in emerging adulthood, and 75% in adolescence) and participants of the later-born cohort were, on average, significantly younger (M = 24.73, SD = 8.69) than participants of the earlier-born cohort (M = 25.87, SD = 8.34, t(9,768) = −8.10, p < .001), we conducted non-preregistered supplemental analyses and tested Hypothesis 1 also within age groups.",,"# Prevalences #############

prev <- read.table(""data_prevalences.txt"")
...
# differences between earlier- and later-born cohort in age?
t.test(aget1 ~ histcoh, data = prev)
round(mean(prev[which(prev$histcoh == ""later-born""), ""aget1""], na.rm = TRUE), 2)
round(sd(prev[which(prev$histcoh == ""later-born""), ""aget1""], na.rm = TRUE), 2)

round(mean(prev[which(prev$histcoh == ""earlier-born""), ""aget1""], na.rm = TRUE), 2)
round(sd(prev[which(prev$histcoh == ""earlier-born""), ""aget1""], na.rm = TRUE), 2)",,1,1
32,transformation,,,,,,"Independent-samples t test comparing mean age between the earlier-born and later-born prevalence samples at T1 to assess age differences between cohorts. The test showed that participants in the later-born cohort (M = 24.73, SD = 8.69) were significantly younger than those in the earlier-born cohort (M = 25.87, SD = 8.34), t(9,768) = −8.10, p < .001.","Preparation. To prepare the data for the analyses, we created two additional variables: intraindividual change over time and prevalence of singles. First, intraindividual change describes the number of years since baseline (i.e., T1), ranging from 0 (T1) to 2 (T3). This variable was necessary to examine change in singles’ satisfaction over the time of being single.

Second, we calculated the proportion of singles at T1 (Wave 1 for earlier-born cohort and Wave 11 for later-born cohort), which was done with the prevalence sample of N = 17,697 participants. Higher values indicated a greater share of singles at T1 in the respective cohort.",,"### create prevalence data

data <- data %>% group_by(cohort, histcoh) %>%
  mutate(prevalence = round(length(which(relt1 == 0)) / (length(which(relt1 == 0)) + length(which(relt1 == 1))), 3))

data_prevalence <- data %>% select(id, sex, histcoh, agegroup, aget1, relt1, prevalence, sinsatt1, sinsatt2, sinsatt3, lifesatt1, lifesatt2, lifesatt3)

# only participants with information on their relationship duration
data_prevalence <- data_prevalence %>% filter(!is.na(relt1))

# only participants who did not participate twice
data_prevalence <- data_prevalence %>% group_by(id) %>%
  mutate(total = sum(n()),
         unique = ifelse(total == 1, 1, 0)) %>%
  select(-total) %>% arrange(id) %>% slice_head()
# write.table(data_prevalence, ""data_prevalences.txt"")",,1,
32,inference criterion,,,,,,"Independent-samples t test comparing mean age between the earlier-born and later-born prevalence samples at T1 to assess age differences between cohorts. The test showed that participants in the later-born cohort (M = 24.73, SD = 8.69) were significantly younger than those in the earlier-born cohort (M = 25.87, SD = 8.34), t(9,768) = −8.10, p < .001.","However, as the proportion of singles greatly differed between the age groups (17% in established adulthood, 31% in emerging adulthood, and 75% in adolescence) and participants of the later-born cohort were, on average, significantly younger (M = 24.73, SD = 8.69) than participants of the earlier-born cohort (M = 25.87, SD = 8.34, t(9,768) = −8.10, p < .001), we conducted non-preregistered supplemental analyses and tested Hypothesis 1 also within age groups.",,"# differences between earlier- and later-born cohort in age?
t.test(aget1 ~ histcoh, data = prev)",,,
33,model specification," As illustrated in Figure 1, the cohort-sequential design allowed for cohort comparisons within each age group. Specifically, we labeled individuals from birth cohorts 1991 to 1993, 1981 to 1983, and 1971 to 1973 who participated in Waves 1 to 3 as earlierborn cohort and individuals from birth cohorts 2001 to 2003, 1991 to 1993, and 1981 to 1983 who participated in Waves 11 to 13 as later-born cohort. [...] We tested differences between the later born and earlier-born cohort in the prevalence of singles
(Hypothesis 1) using a chi-square test and computed Spearman’s rank correlations to assess the association between the prevalence of singles and satisfaction at T1 (Hypothesis 2). [...] However, as the proportion of singles greatly differed
between the age groups (17% in established adulthood, 31% in emerging adulthood, and 75% in adolescence) and partici pants of the later-born cohort were, on average, significantly younger (M = 24.73, SD = 8.69) than participants of theearlier-born cohort (M = 25.87, SD = 8.34, t(9,768)= -8.10, p<.001), we conducted non-preregistered supple mental analyses and tested Hypothesis 1 also within age groups. We observed significant cohort-related differences
for adolescents: Adolescents born in 2001 to 2003 were significantly
more often single (77%) than adolescents born in
1991 to 1993 (74%; χ2(1) = 5.42, p = .020). The proportion
of singles did neither differ between emerging adults born in
1981 to 1983 (31%) and 1991 to 1993 (30%) nor differ
between established adults born in 1981 to 1983 (16%) and
1971 to 1973 (17%), both ps ≥ .339.",0,"chisq.test(table(adolescents$relt1, adolescents$histcoh))",1_descriptive_analyses.R:134,1,"Chi-square test comparing the prevalence of singles among adolescents between cohorts, specifically adolescents born in 1991–1993 (earlier-born) vs. 2001–2003 (later-born). The analysis tested whether adolescent singles were more common in the later-born cohort and found a significantly higher proportion single in 2001–2003 (77%) than in 1991–1993 (74%), χ²(1) = 5.42, p = .020.",We tested differences between the later-born and earlier-born cohort in the prevalence of singles (Hypothesis 1) using a chi-square test and computed Spear‑man’s rank correlations to assess the association between the prevalence of singles and satisfaction at T1 (Hypothesis 2).,,"#Prevalences by age group
adolescents <- prev %>% filter(agegroup == ""adolescents"")

# Differences in later- vs. earlier-born cohorts by age group

# Adolescents
chisq.test(table(adolescents$relt1, adolescents$histcoh))",,1,1
33,variable specification," As illustrated in Figure 1, the cohort-sequential design allowed for cohort comparisons within each age group. Specifically, we labeled individuals from birth cohorts 1991 to 1993, 1981 to 1983, and 1971 to 1973 who participated in Waves 1 to 3 as earlierborn cohort and individuals from birth cohorts 2001 to 2003, 1991 to 1993, and 1981 to 1983 who participated in Waves 11 to 13 as later-born cohort. [...] We tested differences between the later born and earlier-born cohort in the prevalence of singles
(Hypothesis 1) using a chi-square test and computed Spearman’s rank correlations to assess the association between the prevalence of singles and satisfaction at T1 (Hypothesis 2). [...] However, as the proportion of singles greatly differed
between the age groups (17% in established adulthood, 31% in emerging adulthood, and 75% in adolescence) and partici pants of the later-born cohort were, on average, significantly younger (M = 24.73, SD = 8.69) than participants of theearlier-born cohort (M = 25.87, SD = 8.34, t(9,768)= -8.10, p<.001), we conducted non-preregistered supple mental analyses and tested Hypothesis 1 also within age groups.We observed significant cohort-related differences
for adolescents: Adolescents born in 2001 to 2003 were significantly
more often single (77%) than adolescents born in
1991 to 1993 (74%; χ2(1) = 5.42, p = .020). The proportion
of singles did neither differ between emerging adults born in
1981 to 1983 (31%) and 1991 to 1993 (30%) nor differ
between established adults born in 1981 to 1983 (16%) and
1971 to 1973 (17%), both ps ≥ .339.",0,"prev <- read.table(""data_prevalences.txt"") […]adolescents <- prev %>% filter(agegroup == ""adolescents"") […] chisq.test(table(adolescents$relt1, adolescents$histcoh))",1_descriptive_analyses.R:95;123;134,1,"Chi-square test comparing the prevalence of singles among adolescents between cohorts, specifically adolescents born in 1991–1993 (earlier-born) vs. 2001–2003 (later-born). The analysis tested whether adolescent singles were more common in the later-born cohort and found a significantly higher proportion single in 2001–2003 (77%) than in 1991–1993 (74%), χ²(1) = 5.42, p = .020.","However, as the proportion of singles greatly differed between the age groups (17% in established adulthood, 31% in emerging adulthood, and 75% in adolescence) and participants of the later-born cohort were, on average, significantly younger (M = 24.73, SD = 8.69) than participants of the earlier-born cohort (M = 25.87, SD = 8.34, t(9,768) = −8.10, p < .001), we conducted non-preregistered supplemental analyses and tested Hypothesis 1 also within age groups. We observed significant cohort-related differences for adolescents: Adolescents born in 2001 to 2003 were significantly more often single (77%) than adolescents born in 1991 to 1993 (74%; χ2(1) = 5.42, p = .020). Second, we calculated the proportion of singles at T1 (Wave 1 for earlier-born cohort and Wave 11 for later-born cohort), which was done with the prevalence sample of N = 17,697 participants. Higher values indicated a greater share of singles at T1 in the respective cohort. Single individuals/cohort describes the proportion of single individuals in each cohort at T1 (Wave 1 for earlier-born cohort and Wave 11 for later-born cohort).",,"### Prevalences #############

prev <- read.table(""data_prevalences.txt"")

# across age groups
prev %>% group_by(histcoh) %>%
  summarize(n_single = sum(relt1 == 0), 
            n = n())

# separated by age group
prev %>% group_by(histcoh, agegroup) %>%
  summarize(n_single = sum(relt1 == 0), 
            n = n())
...
#Prevalences by age group
adolescents <- prev %>% filter(agegroup == ""adolescents"")
emerging <- prev %>% filter(agegroup == ""emerging"")
established <- prev %>% filter(agegroup == ""established"")

round(prop.table(table(adolescents$relt1)), 2) 
round(prop.table(table(emerging$relt1)), 2) 
round(prop.table(table(established$relt1)), 2) 
  
# Differences in later- vs. earlier-born cohorts by age group

# Adolescents
chisq.test(table(adolescents$relt1, adolescents$histcoh))

round(prop.table(table(adolescents[which(adolescents$histcoh == ""earlier-born""), ""relt1""])), 2)
round(prop.table(table(adolescents[which(adolescents$histcoh == ""later-born""), ""relt1""])), 2)",,1,1
33,transformation,,,,,,"Chi-square test comparing the prevalence of singles among adolescents between cohorts, specifically adolescents born in 1991–1993 (earlier-born) vs. 2001–2003 (later-born). The analysis tested whether adolescent singles were more common in the later-born cohort and found a significantly higher proportion single in 2001–2003 (77%) than in 1991–1993 (74%), χ²(1) = 5.42, p = .020.","To prepare the data for the analyses, we created two additional variables: intraindividual change over time and prevalence of singles. ... Second, we calculated the proportion of singles at T1 (Wave 1 for earlier-born cohort and Wave 11 for later-born cohort), which was done with the prevalence sample of N = 17,697 participants. Higher values indicated a greater share of singles at T1 in the respective cohort.",,"### construct age groups ###

data <- data %>% group_by(cohort, histcoh) %>%
  mutate(agegroup = ifelse(histcoh == ""earlier-born"" & cohort == 1 | histcoh == ""later-born"" & cohort == 4, ""adolescents"", NA),
         agegroup = ifelse(histcoh == ""earlier-born"" & cohort == 2 | histcoh == ""later-born"" & cohort == 1, ""emerging"", agegroup),
         agegroup = ifelse(histcoh == ""earlier-born"" & cohort == 3 | histcoh == ""later-born"" & cohort == 2, ""established"", agegroup))

######################### FILTER PARTICIPANTS ##############################

### relevant cohorts (earlier-born: 1, 2, 3; later-born: 4,1,2)
data <- data %>% filter(histcoh == ""earlier-born"" & (cohort == 1 | cohort == 2 | cohort == 3) |
                        histcoh == ""later-born"" & (cohort == 4 | cohort == 1 | cohort == 2)) # N = 20,212

n_distinct(data$id) # N = 17,730 unique participants
data_all <- data # save for attrition analysis

### create prevalence data

data <- data %>% group_by(cohort, histcoh) %>%
  mutate(prevalence = round(length(which(relt1 == 0)) / (length(which(relt1 == 0)) + length(which(relt1 == 1))), 3))

data_prevalence <- data %>% select(id, sex, histcoh, agegroup, aget1, relt1, prevalence, sinsatt1, sinsatt2, sinsatt3, lifesatt1, lifesatt2, lifesatt3)

# only participants with information on their relationship duration
data_prevalence <- data_prevalence %>% filter(!is.na(relt1))

# only participants who did not participate twice
data_prevalence <- data_prevalence %>% group_by(id) %>%
  mutate(total = sum(n()),
         unique = ifelse(total == 1, 1, 0)) %>%
  select(-total) %>% arrange(id) %>% slice_head()",,1,
33,variable specification," As illustrated in Figure 1, the cohort-sequential design allowed for cohort comparisons within each age group. Specifically, we labeled individuals from birth cohorts 1991 to 1993, 1981 to 1983, and 1971 to 1973 who participated in Waves 1 to 3 as earlierborn cohort and individuals from birth cohorts 2001 to 2003, 1991 to 1993, and 1981 to 1983 who participated in Waves 11 to 13 as later-born cohort. [...] We tested differences between the later born and earlier-born cohort in the prevalence of singles
(Hypothesis 1) using a chi-square test and computed Spearman’s rank correlations to assess the association between the prevalence of singles and satisfaction at T1 (Hypothesis 2). [...] However, as the proportion of singles greatly differed
between the age groups (17% in established adulthood, 31% in emerging adulthood, and 75% in adolescence) and partici pants of the later-born cohort were, on average, significantly younger (M = 24.73, SD = 8.69) than participants of theearlier-born cohort (M = 25.87, SD = 8.34, t(9,768)= -8.10, p<.001), we conducted non-preregistered supple mental analyses and tested Hypothesis 1 also within age groups.We observed significant cohort-related differences
for adolescents: Adolescents born in 2001 to 2003 were significantly
more often single (77%) than adolescents born in
1991 to 1993 (74%; χ2(1) = 5.42, p = .020). The proportion
of singles did neither differ between emerging adults born in
1981 to 1983 (31%) and 1991 to 1993 (30%) nor differ
between established adults born in 1981 to 1983 (16%) and
1971 to 1973 (17%), both ps ≥ .339.",0,"anchor1_3$histcoh <- ""earlier-born""[...]anchor11_13$histcoh <- ""later-born"" [...]data <- rbind(anchor1_3, anchor11_13)  [...] data_prevalence <- data %>% select(id, sex, histcoh, agegroup, aget1, relt1, prevalence, sinsatt1, sinsatt2, sinsatt3, lifesatt1, lifesatt2, lifesatt3)[...]# write.table(data_prevalence, ""data_prevalences.txt"") [...]prev <- read.table(""data_prevalences.txt"") [...]adolescents <- prev %>% filter(agegroup == ""adolescents"") [...] chisq.test(table(adolescents$relt1, adolescents$histcoh))","0_clean_data.R ; 0_clean_data.R ; 0_clean_data.R ; 0_clean_data.R ; 0_clean_data.R ; 1_descriptive_analyses.R ; 1_descriptive_analyses.R:88,157,196,219,229,95,123;134",1,"Chi-square test comparing the prevalence of singles among adolescents between cohorts, specifically adolescents born in 1991–1993 (earlier-born) vs. 2001–2003 (later-born). The analysis tested whether adolescent singles were more common in the later-born cohort and found a significantly higher proportion single in 2001–2003 (77%) than in 1991–1993 (74%), χ²(1) = 5.42, p = .020.","However, as the proportion of singles greatly differed between the age groups (17% in established adulthood, 31% in emerging adulthood, and 75% in adolescence) and participants of the later-born cohort were, on average, significantly younger (M = 24.73, SD = 8.69) than participants of the earlier-born cohort (M = 25.87, SD = 8.34, t(9,768) = −8.10, p < .001), we conducted non-preregistered supplemental analyses and tested Hypothesis 1 also within age groups. We observed significant cohort-related differences for adolescents: Adolescents born in 2001 to 2003 were significantly more often single (77%) than adolescents born in 1991 to 1993 (74%; χ2(1) = 5.42, p = .020). Second, we calculated the proportion of singles at T1 (Wave 1 for earlier-born cohort and Wave 11 for later-born cohort), which was done with the prevalence sample of N = 17,697 participants. Higher values indicated a greater share of singles at T1 in the respective cohort. Single individuals/cohort describes the proportion of single individuals in each cohort at T1 (Wave 1 for earlier-born cohort and Wave 11 for later-born cohort).",,"### Prevalences #############

prev <- read.table(""data_prevalences.txt"")

# across age groups
prev %>% group_by(histcoh) %>%
  summarize(n_single = sum(relt1 == 0), 
            n = n())

# separated by age group
prev %>% group_by(histcoh, agegroup) %>%
  summarize(n_single = sum(relt1 == 0), 
            n = n())
...
#Prevalences by age group
adolescents <- prev %>% filter(agegroup == ""adolescents"")
emerging <- prev %>% filter(agegroup == ""emerging"")
established <- prev %>% filter(agegroup == ""established"")

round(prop.table(table(adolescents$relt1)), 2) 
round(prop.table(table(emerging$relt1)), 2) 
round(prop.table(table(established$relt1)), 2) 
  
# Differences in later- vs. earlier-born cohorts by age group

# Adolescents
chisq.test(table(adolescents$relt1, adolescents$histcoh))

round(prop.table(table(adolescents[which(adolescents$histcoh == ""earlier-born""), ""relt1""])), 2)
round(prop.table(table(adolescents[which(adolescents$histcoh == ""later-born""), ""relt1""])), 2)",,1,1
33,transformation,,,,,,"Chi-square test comparing the prevalence of singles among adolescents between cohorts, specifically adolescents born in 1991–1993 (earlier-born) vs. 2001–2003 (later-born). The analysis tested whether adolescent singles were more common in the later-born cohort and found a significantly higher proportion single in 2001–2003 (77%) than in 1991–1993 (74%), χ²(1) = 5.42, p = .020.","To prepare the data for the analyses, we created two additional variables: intraindividual change over time and prevalence of singles. ... Second, we calculated the proportion of singles at T1 (Wave 1 for earlier-born cohort and Wave 11 for later-born cohort), which was done with the prevalence sample of N = 17,697 participants. Higher values indicated a greater share of singles at T1 in the respective cohort.",,"### construct age groups ###

data <- data %>% group_by(cohort, histcoh) %>%
  mutate(agegroup = ifelse(histcoh == ""earlier-born"" & cohort == 1 | histcoh == ""later-born"" & cohort == 4, ""adolescents"", NA),
         agegroup = ifelse(histcoh == ""earlier-born"" & cohort == 2 | histcoh == ""later-born"" & cohort == 1, ""emerging"", agegroup),
         agegroup = ifelse(histcoh == ""earlier-born"" & cohort == 3 | histcoh == ""later-born"" & cohort == 2, ""established"", agegroup))

######################### FILTER PARTICIPANTS ##############################

### relevant cohorts (earlier-born: 1, 2, 3; later-born: 4,1,2)
data <- data %>% filter(histcoh == ""earlier-born"" & (cohort == 1 | cohort == 2 | cohort == 3) |
                        histcoh == ""later-born"" & (cohort == 4 | cohort == 1 | cohort == 2)) # N = 20,212

n_distinct(data$id) # N = 17,730 unique participants
data_all <- data # save for attrition analysis

### create prevalence data

data <- data %>% group_by(cohort, histcoh) %>%
  mutate(prevalence = round(length(which(relt1 == 0)) / (length(which(relt1 == 0)) + length(which(relt1 == 1))), 3))

data_prevalence <- data %>% select(id, sex, histcoh, agegroup, aget1, relt1, prevalence, sinsatt1, sinsatt2, sinsatt3, lifesatt1, lifesatt2, lifesatt3)

# only participants with information on their relationship duration
data_prevalence <- data_prevalence %>% filter(!is.na(relt1))

# only participants who did not participate twice
data_prevalence <- data_prevalence %>% group_by(id) %>%
  mutate(total = sum(n()),
         unique = ifelse(total == 1, 1, 0)) %>%
  select(-total) %>% arrange(id) %>% slice_head()",,1,
33,inference criterion,,,,,,"Chi-square test comparing the prevalence of singles among adolescents between cohorts, specifically adolescents born in 1991–1993 (earlier-born) vs. 2001–2003 (later-born). The analysis tested whether adolescent singles were more common in the later-born cohort and found a significantly higher proportion single in 2001–2003 (77%) than in 1991–1993 (74%), χ²(1) = 5.42, p = .020.","We observed significant cohort-related differences for adolescents: Adolescents born in 2001 to 2003 were significantly more often single (77%) than adolescents born in 1991 to 1993 (74%; χ2(1) = 5.42, p = .020).",,"# Adolescents
chisq.test(table(adolescents$relt1, adolescents$histcoh))",,1,
34,model specification," As illustrated in Figure 1, the cohort-sequential design allowed for cohort comparisons within each age group. Specifically, we labeled individuals from birth cohorts 1991 to 1993, 1981 to 1983, and 1971 to 1973 who participated in Waves 1 to 3 as earlierborn cohort and individuals from birth cohorts 2001 to 2003, 1991 to 1993, and 1981 to 1983 who participated in Waves 11 to 13 as later-born cohort. [...] We tested differences between the later born and earlier-born cohort in the prevalence of singles
(Hypothesis 1) using a chi-square test and computed Spearman’s rank correlations to assess the association between the prevalence of singles and satisfaction at T1 (Hypothesis 2). [...] However, as the proportion of singles greatly differed
between the age groups (17% in established adulthood, 31% in emerging adulthood, and 75% in adolescence) and partici pants of the later-born cohort were, on average, significantly younger (M = 24.73, SD = 8.69) than participants of theearlier-born cohort (M = 25.87, SD = 8.34, t(9,768)= -8.10, p<.001), we conducted non-preregistered supple mental analyses and tested Hypothesis 1 also within age groups.We observed significant cohort-related differences
for adolescents: Adolescents born in 2001 to 2003 were significantly
more often single (77%) than adolescents born in
1991 to 1993 (74%; χ2(1) = 5.42, p = .020). The proportion
of singles did neither differ between emerging adults born in
1981 to 1983 (31%) and 1991 to 1993 (30%) nor differ
between established adults born in 1981 to 1983 (16%) and
1971 to 1973 (17%), both ps ≥ .339.",0,"chisq.test(table(emerging$relt1, emerging$histcoh))",1_descriptive_analyses.R:140,1,"Chi-square test comparing the prevalence of singles among emerging adults between cohorts, contrasting those born 1981–1983 vs. 1991–1993. The test examined whether the share of singles differed historically in emerging adulthood; no significant difference in prevalence was detected (31% vs. 30%, ps ≥ .339).",We tested differences between the later-born and earlier-born cohort in the prevalence of singles (Hypothesis 1) using a chi-square test and computed Spearman’s rank correlations to assess the association between the prevalence of singles and satisfaction at T1 (Hypothesis 2).,,"#Prevalences by age group
adolescents <- prev %>% filter(agegroup == ""adolescents"")
emerging <- prev %>% filter(agegroup == ""emerging"")
established <- prev %>% filter(agegroup == ""established"")
...
# Emerging adults
chisq.test(table(emerging$relt1, emerging$histcoh))",,1,1
